Cod. Departamento,Nombre Departamento,Cod. Municipio,Nombre Municipio,Tipo,LATITUD,LONGITUD
17,CALDAS,17616,RISARALDA,Municipio,5.097563816,-75.733351662
17,CALDAS,17653,SALAMINA,Municipio,5.370332425,-75.409621766
17,CALDAS,17662,SAMANÁ,Municipio,5.519692873,-74.99718577
17,CALDAS,17665,SAN JOSÉ,Municipio,5.083424513,-75.810178904
17,CALDAS,17777,SUPÍA,Municipio,5.45295802,-75.640357045
17,CALDAS,17867,VICTORIA,Municipio,5.447542859,-74.836225017
17,CALDAS,17873,VILLAMARÍA,Municipio,4.940211591,-75.435440137
17,CALDAS,17877,VITERBO,Municipio,5.047822054,-75.879297
18,CAQUETÁ,18001,FLORENCIA,Municipio,1.749138704,-75.558239064
18,CAQUETÁ,18029,ALBANIA,Municipio,1.22786549,-75.882326508
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Municipio,1.536174657,-75.909475036
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Municipio,0.647693081,-74.272354991
18,CAQUETÁ,18205,CURILLO,Municipio,1.115379292,-75.973284517
18,CAQUETÁ,18247,EL DONCELLO,Municipio,1.713734697,-75.268781092
18,CAQUETÁ,18256,EL PAUJÍL,Municipio,1.476630016,-75.202318246
18,CAQUETÁ,18410,LA MONTAÑITA,Municipio,1.302860442,-75.235727319
18,CAQUETÁ,18460,MILÁN,Municipio,1.146692554,-75.386647638
18,CAQUETÁ,18479,MORELIA,Municipio,1.38299611,-75.673811234
18,CAQUETÁ,18592,PUERTO RICO,Municipio,2.018940891,-75.073086267
18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Municipio,1.304702314,-76.110005942
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Municipio,1.308465061,-74.197469706
18,CAQUETÁ,18756,SOLANO,Municipio,0.096131862,-72.320364019
18,CAQUETÁ,18785,SOLITA,Municipio,0.943939454,-75.646685441
18,CAQUETÁ,18860,VALPARAÍSO,Municipio,1.07534915,-75.737790038
19,CAUCA,19001,POPAYÁN,Municipio,2.471704362,-76.591944191
19,CAUCA,19022,ALMAGUER,Municipio,1.912440521,-76.834945194
19,CAUCA,19050,ARGELIA,Municipio,2.329337283,-77.26314906
19,CAUCA,19075,BALBOA,Municipio,2.084732945,-77.208813302
19,CAUCA,19100,BOLÍVAR,Municipio,1.853951938,-76.963374538
19,CAUCA,19110,BUENOS AIRES,Municipio,2.988923885,-76.621589509
19,CAUCA,19130,CAJIBÍO,Municipio,2.643209848,-76.701389144
19,CAUCA,19137,CALDONO,Municipio,2.803845691,-76.427193766
19,CAUCA,19142,CALOTO,Municipio,3.062875557,-76.321279771
19,CAUCA,19212,CORINTO,Municipio,3.136753606,-76.209645692
19,CAUCA,19256,EL TAMBO,Municipio,2.534488312,-77.005112065
19,CAUCA,19290,FLORENCIA,Municipio,1.69453474,-77.087357234
19,CAUCA,19300,GUACHENÉ,Municipio,3.144389993,-76.392348107
19,CAUCA,19318,GUAPI,Municipio,2.41326696,-77.690475305
19,CAUCA,19355,INZÁ,Municipio,2.499058783,-76.137625312
19,CAUCA,19364,JAMBALÓ,Municipio,2.84981013,-76.31124919
19,CAUCA,19392,LA SIERRA,Municipio,2.187473572,-76.78228032
19,CAUCA,19397,LA VEGA,Municipio,2.053933426,-76.758806204
19,CAUCA,19418,LÓPEZ DE MICAY,Municipio,2.95819877,-77.242121575
19,CAUCA,19450,MERCADERES,Municipio,1.793825164,-77.180603812
19,CAUCA,19455,MIRANDA,Municipio,3.228235212,-76.216708274
19,CAUCA,19473,MORALES,Municipio,2.773663981,-76.746051522
19,CAUCA,19513,PADILLA,Municipio,3.194730618,-76.336241803
19,CAUCA,19517,PÁEZ,Municipio,2.733887702,-75.993682638
19,CAUCA,19532,PATÍA,Municipio,2.157983906,-77.046576199
19,CAUCA,19533,PIAMONTE,Municipio,1.054128816,-76.444327103
19,CAUCA,19548,PIENDAMÓ - TUNÍA,Municipio,2.702420026,-76.537704551
19,CAUCA,19573,PUERTO TEJADA,Municipio,3.266724205,-76.41846353
19,CAUCA,19585,PURACÉ,Municipio,2.262153618,-76.448269377
19,CAUCA,19622,ROSAS,Municipio,2.260421954,-76.74582033
19,CAUCA,19693,SAN SEBASTIÁN,Municipio,1.856261815,-76.716524236
19,CAUCA,19698,SANTANDER DE QUILICHAO,Municipio,2.984467338,-76.498731453
19,CAUCA,19701,SANTA ROSA,Municipio,1.52002179,-76.538762806
19,CAUCA,19743,SILVIA,Municipio,2.651291894,-76.350573563
19,CAUCA,19760,SOTARÁ PAISPAMBA,Municipio,2.231820541,-76.611466326
19,CAUCA,19780,SUÁREZ,Municipio,2.936865997,-76.745824296
19,CAUCA,19785,SUCRE,Municipio,2.057735184,-76.909939647
19,CAUCA,19807,TIMBÍO,Municipio,2.369625312,-76.710519323
19,CAUCA,19809,TIMBIQUÍ,Municipio,2.699475127,-77.491315765
19,CAUCA,19821,TORIBÍO,Municipio,2.975771999,-76.203315664
19,CAUCA,19824,TOTORÓ,Municipio,2.475213085,-76.39675937
19,CAUCA,19845,VILLA RICA,Municipio,3.180627317,-76.464455581
20,CESAR,20001,VALLEDUPAR,Municipio,10.218902768,-73.457847638
20,CESAR,20011,AGUACHICA,Municipio,8.248735219,-73.6227405
20,CESAR,20013,AGUSTÍN CODAZZI,Municipio,9.949215908,-73.223582441
20,CESAR,20032,ASTREA,Municipio,9.510727925,-73.942146411
20,CESAR,20045,BECERRIL,Municipio,9.727732939,-73.252505222
20,CESAR,20060,BOSCONIA,Municipio,9.946391309,-73.866288153
20,CESAR,20175,CHIMICHAGUA,Municipio,9.27797765,-73.846979027
20,CESAR,20178,CHIRIGUANÁ,Municipio,9.426648354,-73.547978944
20,CESAR,20228,CURUMANÍ,Municipio,9.238771332,-73.488108612
20,CESAR,20238,EL COPEY,Municipio,10.199953563,-73.912820636
20,CESAR,20250,EL PASO,Municipio,9.683474681,-73.738337782
20,CESAR,20295,GAMARRA,Municipio,8.337726622,-73.706491986
20,CESAR,20310,GONZÁLEZ,Municipio,8.405516522,-73.375373085
20,CESAR,20383,LA GLORIA,Municipio,8.588002247,-73.616023836
20,CESAR,20400,LA JAGUA DE IBIRICO,Municipio,9.52099808,-73.322493379
20,CESAR,20443,MANAURE BALCÓN DEL CESAR,Municipio,10.38027852,-73.007062754
20,CESAR,20517,PAILITAS,Municipio,8.938916143,-73.572472125
20,CESAR,20550,PELAYA,Municipio,8.764116734,-73.632955464
20,CESAR,20570,PUEBLO BELLO,Municipio,10.417368738,-73.614506323
20,CESAR,20614,RÍO DE ORO,Municipio,8.201070245,-73.487501265
20,CESAR,20621,LA PAZ,Municipio,10.244405624,-73.078245692
20,CESAR,20710,SAN ALBERTO,Municipio,7.769815987,-73.472188879
20,CESAR,20750,SAN DIEGO,Municipio,10.169527121,-73.287982702
20,CESAR,20770,SAN MARTÍN,Municipio,7.937788454,-73.544363121
20,CESAR,20787,TAMALAMEQUE,Municipio,8.902075012,-73.763396197
23,CÓRDOBA,23001,MONTERÍA,Municipio,8.584698016,-75.950550788
23,CÓRDOBA,23068,AYAPEL,Municipio,8.265768688,-75.048684357
23,CÓRDOBA,23079,BUENAVISTA,Municipio,8.191397953,-75.433825319
23,CÓRDOBA,23090,CANALETE,Municipio,8.7240958,-76.237790807
23,CÓRDOBA,23162,CERETÉ,Municipio,8.895667051,-75.878423912
23,CÓRDOBA,23168,CHIMÁ,Municipio,9.11024941,-75.652373511
23,CÓRDOBA,23182,CHINÚ,Municipio,9.053287104,-75.373873626
23,CÓRDOBA,23189,CIÉNAGA DE ORO,Municipio,8.841811894,-75.607798292
23,CÓRDOBA,23300,COTORRA,Municipio,9.071460219,-75.754592755
23,CÓRDOBA,23350,LA APARTADA,Municipio,8.052218422,-75.28816022
23,CÓRDOBA,23417,LORICA,Municipio,9.165034998,-75.909781236
23,CÓRDOBA,23419,LOS CÓRDOBAS,Municipio,8.823307063,-76.343055201
23,CÓRDOBA,23464,MOMIL,Municipio,9.265461621,-75.650908762
23,CÓRDOBA,23466,MONTELÍBANO,Municipio,7.866432635,-75.875339255
23,CÓRDOBA,23500,MOÑITOS,Municipio,9.190515343,-76.119317094
23,CÓRDOBA,23555,PLANETA RICA,Municipio,8.181108488,-75.68923803
23,CÓRDOBA,23570,PUEBLO NUEVO,Municipio,8.481339568,-75.405161542
23,CÓRDOBA,23574,PUERTO ESCONDIDO,Municipio,8.988667731,-76.194059124
23,CÓRDOBA,23580,PUERTO LIBERTADOR,Municipio,7.711515736,-75.771232238
23,CÓRDOBA,23586,PURÍSIMA DE LA CONCEPCIÓN,Municipio,9.282386127,-75.721293921
23,CÓRDOBA,23660,SAHAGÚN,Municipio,8.799007016,-75.429256639
23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,Municipio,9.121296353,-75.520917113
23,CÓRDOBA,23672,SAN ANTERO,Municipio,9.359667489,-75.787002521
23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,Municipio,9.330098329,-75.976238578
23,CÓRDOBA,23678,SAN CARLOS,Municipio,8.706464263,-75.692518245
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Municipio,7.753054395,-75.567247397
23,CÓRDOBA,23686,SAN PELAYO,Municipio,8.987777392,-75.909587708
23,CÓRDOBA,23807,TIERRALTA,Municipio,7.813896829,-76.16846678
23,CÓRDOBA,23815,TUCHÍN,Municipio,9.224630803,-75.544105925
23,CÓRDOBA,23855,VALENCIA,Municipio,8.219904128,-76.2213286
25,CUNDINAMARCA,25001,AGUA DE DIOS,Municipio,4.372744676,-74.671110509
25,CUNDINAMARCA,25019,ALBÁN,Municipio,4.891121638,-74.442784317
25,CUNDINAMARCA,25035,ANAPOIMA,Municipio,4.559962881,-74.525695298
25,CUNDINAMARCA,25040,ANOLAIMA,Municipio,4.789313614,-74.461942563
25,CUNDINAMARCA,25053,ARBELÁEZ,Municipio,4.232786985,-74.395762911
25,CUNDINAMARCA,25086,BELTRÁN,Municipio,4.791721105,-74.714913986
25,CUNDINAMARCA,25095,BITUIMA,Municipio,4.847821091,-74.528627661
25,CUNDINAMARCA,25099,BOJACÁ,Municipio,4.705576252,-74.335407699
25,CUNDINAMARCA,25120,CABRERA,Municipio,3.91861924,-74.44615606
25,CUNDINAMARCA,25123,CACHIPAY,Municipio,4.723063341,-74.459195283
25,CUNDINAMARCA,25126,CAJICÁ,Municipio,4.930402779,-74.029851152
25,CUNDINAMARCA,25148,CAPARRAPÍ,Municipio,5.381501399,-74.521235947
25,CUNDINAMARCA,25151,CÁQUEZA,Municipio,4.402259457,-73.94482435
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,Municipio,5.338856556,-73.926148172
25,CUNDINAMARCA,25168,CHAGUANÍ,Municipio,4.95425175,-74.630901385
25,CUNDINAMARCA,25175,CHÍA,Municipio,4.857823671,-74.038095385
25,CUNDINAMARCA,25178,CHIPAQUE,Municipio,4.463746629,-74.04605246
25,CUNDINAMARCA,25181,CHOACHÍ,Municipio,4.578183896,-73.952900544
25,CUNDINAMARCA,25183,CHOCONTÁ,Municipio,5.118419271,-73.680685831
25,CUNDINAMARCA,25200,COGUA,Municipio,5.103127532,-73.97536559
25,CUNDINAMARCA,25214,COTA,Municipio,4.76754674,-74.141558295
25,CUNDINAMARCA,25224,CUCUNUBÁ,Municipio,5.230308105,-73.780018849
25,CUNDINAMARCA,25245,EL COLEGIO,Municipio,4.556947085,-74.426584776
25,CUNDINAMARCA,25258,EL PEÑÓN,Municipio,5.261728244,-74.308305639
25,CUNDINAMARCA,25260,EL ROSAL,Municipio,4.879723016,-74.238022729
25,CUNDINAMARCA,25269,FACATATIVÁ,Municipio,4.834052334,-74.338022898
25,CUNDINAMARCA,25279,FÓMEQUE,Municipio,4.528568462,-73.797052666
25,CUNDINAMARCA,25281,FOSCA,Municipio,4.316280072,-73.952867838
25,CUNDINAMARCA,25286,FUNZA,Municipio,4.743996711,-74.198659923
25,CUNDINAMARCA,25288,FÚQUENE,Municipio,5.416288902,-73.770598289
25,CUNDINAMARCA,25290,FUSAGASUGÁ,Municipio,4.323534028,-74.388591139
25,CUNDINAMARCA,25293,GACHALÁ,Municipio,4.65495513,-73.510553814
25,CUNDINAMARCA,25295,GACHANCIPÁ,Municipio,5.01001953,-73.87671759
25,CUNDINAMARCA,25297,GACHETÁ,Municipio,4.867551134,-73.617732872
25,CUNDINAMARCA,25299,GAMA,Municipio,4.723573464,-73.600544414
25,CUNDINAMARCA,25307,GIRARDOT,Municipio,4.338154518,-74.811439221
25,CUNDINAMARCA,25312,GRANADA,Municipio,4.523484884,-74.337246192
25,CUNDINAMARCA,25317,GUACHETÁ,Municipio,5.387291542,-73.693282341
25,CUNDINAMARCA,25320,GUADUAS,Municipio,5.173554764,-74.640146507
25,CUNDINAMARCA,25322,GUASCA,Municipio,4.801276832,-73.846434852
25,CUNDINAMARCA,25324,GUATAQUÍ,Municipio,4.516381655,-74.782577881
25,CUNDINAMARCA,25326,GUATAVITA,Municipio,4.91158717,-73.786485644
25,CUNDINAMARCA,25328,GUAYABAL DE SÍQUIMA,Municipio,4.866310254,-74.476770895
25,CUNDINAMARCA,25335,GUAYABETAL,Municipio,4.231875945,-73.835439807
25,CUNDINAMARCA,25339,GUTIÉRREZ,Municipio,4.166089563,-74.024652702
25,CUNDINAMARCA,25368,JERUSALÉN,Municipio,4.571350254,-74.689158536
25,CUNDINAMARCA,25372,JUNÍN,Municipio,4.705170789,-73.692478732
25,CUNDINAMARCA,25377,LA CALERA,Municipio,4.700785443,-73.929399208
25,CUNDINAMARCA,25386,LA MESA,Municipio,4.650773167,-74.473217169
25,CUNDINAMARCA,25394,LA PALMA,Municipio,5.333400646,-74.40807863
25,CUNDINAMARCA,25398,LA PEÑA,Municipio,5.20459882,-74.407866109
25,CUNDINAMARCA,25402,LA VEGA,Municipio,4.978619842,-74.339360611
25,CUNDINAMARCA,25407,LENGUAZAQUE,Municipio,5.303637171,-73.681532277
25,CUNDINAMARCA,25426,MACHETÁ,Municipio,5.040349198,-73.617382409
25,CUNDINAMARCA,25430,MADRID,Municipio,4.75156751,-74.289630496
25,CUNDINAMARCA,25436,MANTA,Municipio,4.976881151,-73.563137406
25,CUNDINAMARCA,25438,MEDINA,Municipio,4.484437919,-73.405984868
25,CUNDINAMARCA,25473,MOSQUERA,Municipio,4.672714223,-74.235731935
25,CUNDINAMARCA,25483,NARIÑO,Municipio,4.407952015,-74.80565317
25,CUNDINAMARCA,25486,NEMOCÓN,Municipio,5.093705358,-73.883802375
25,CUNDINAMARCA,25488,NILO,Municipio,4.294780933,-74.614694997
25,CUNDINAMARCA,25489,NIMAIMA,Municipio,5.121445325,-74.397370483
25,CUNDINAMARCA,25491,NOCAIMA,Municipio,5.066110761,-74.389754758
25,CUNDINAMARCA,25506,VENECIA,Municipio,4.063342074,-74.452597955
25,CUNDINAMARCA,25513,PACHO,Municipio,5.168367634,-74.163365443
25,CUNDINAMARCA,25518,PAIME,Municipio,5.387647345,-74.163956956
25,CUNDINAMARCA,25524,PANDI,Municipio,4.180497268,-74.471121297
25,CUNDINAMARCA,25530,PARATEBUENO,Municipio,4.368158959,-73.241661397
25,CUNDINAMARCA,25535,PASCA,Municipio,4.293733611,-74.27396924
25,CUNDINAMARCA,25572,PUERTO SALGAR,Municipio,5.619752748,-74.580192303
25,CUNDINAMARCA,25580,PULÍ,Municipio,4.691336253,-74.680744036
25,CUNDINAMARCA,25592,QUEBRADANEGRA,Municipio,5.09998103,-74.494510697
25,CUNDINAMARCA,25594,QUETAME,Municipio,4.334589044,-73.85264561
25,CUNDINAMARCA,25596,QUIPILE,Municipio,4.726907976,-74.553599262
25,CUNDINAMARCA,25599,APULO,Municipio,4.537711619,-74.591246563
25,CUNDINAMARCA,25612,RICAURTE,Municipio,4.307363489,-74.729434034
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,Municipio,4.599741357,-74.344903416
25,CUNDINAMARCA,25649,SAN BERNARDO,Municipio,4.140958464,-74.353976921
25,CUNDINAMARCA,25653,SAN CAYETANO,Municipio,5.314600423,-74.072320771
25,CUNDINAMARCA,25658,SAN FRANCISCO,Municipio,4.964100703,-74.272171286
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,Municipio,4.814537831,-74.615259849
25,CUNDINAMARCA,25718,SASAIMA,Municipio,4.946805263,-74.412309212
25,CUNDINAMARCA,25736,SESQUILÉ,Municipio,5.000633875,-73.772065443
25,CUNDINAMARCA,25740,SIBATÉ,Municipio,4.465970004,-74.263289627
25,CUNDINAMARCA,25743,SILVANIA,Municipio,4.436967141,-74.37050903
25,CUNDINAMARCA,25745,SIMIJACA,Municipio,5.509773128,-73.845191644
25,CUNDINAMARCA,25754,SOACHA,Municipio,4.581866267,-74.240296958
25,CUNDINAMARCA,25758,SOPÓ,Municipio,4.888060112,-73.965875277
25,CUNDINAMARCA,25769,SUBACHOQUE,Municipio,4.970358034,-74.156899234
25,CUNDINAMARCA,25772,SUESCA,Municipio,5.122728461,-73.824273125
25,CUNDINAMARCA,25777,SUPATÁ,Municipio,5.061692703,-74.231383276
25,CUNDINAMARCA,25779,SUSA,Municipio,5.440092358,-73.823925286
25,CUNDINAMARCA,25781,SUTATAUSA,Municipio,5.242909347,-73.855403428
25,CUNDINAMARCA,25785,TABIO,Municipio,4.951520046,-74.08449648
25,CUNDINAMARCA,25793,TAUSA,Municipio,5.170527212,-73.958195935
25,CUNDINAMARCA,25797,TENA,Municipio,4.666608192,-74.367649558
25,CUNDINAMARCA,25799,TENJO,Municipio,4.838548601,-74.146802872
25,CUNDINAMARCA,25805,TIBACUY,Municipio,4.321357899,-74.486672741
25,CUNDINAMARCA,25807,TIBIRITA,Municipio,5.084102682,-73.513625457
25,CUNDINAMARCA,25815,TOCAIMA,Municipio,4.452072974,-74.648644062
25,CUNDINAMARCA,25817,TOCANCIPÁ,Municipio,4.968852913,-73.928870205
25,CUNDINAMARCA,25823,TOPAIPÍ,Municipio,5.355688386,-74.289639943
25,CUNDINAMARCA,25839,UBALÁ,Municipio,4.803805182,-73.47654604
25,CUNDINAMARCA,25841,UBAQUE,Municipio,4.500754182,-73.975645447
25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATÉ,Municipio,5.316080652,-73.820105663
25,CUNDINAMARCA,25845,UNE,Municipio,4.244611163,-74.11187304
25,CUNDINAMARCA,25851,ÚTICA,Municipio,5.192795708,-74.477800029
25,CUNDINAMARCA,25862,VERGARA,Municipio,5.131267542,-74.309792287
25,CUNDINAMARCA,25867,VIANÍ,Municipio,4.914040619,-74.549366548
25,CUNDINAMARCA,25871,VILLAGÓMEZ,Municipio,5.270694636,-74.190743751
25,CUNDINAMARCA,25873,VILLAPINZÓN,Municipio,5.227298709,-73.577259209
25,CUNDINAMARCA,25875,VILLETA,Municipio,5.011670402,-74.487647455
25,CUNDINAMARCA,25878,VIOTÁ,Municipio,4.436054105,-74.485433391
25,CUNDINAMARCA,25885,YACOPÍ,Municipio,5.591910157,-74.364808653
25,CUNDINAMARCA,25898,ZIPACÓN,Municipio,4.75432173,-74.386734443
25,CUNDINAMARCA,25899,ZIPAQUIRÁ,Municipio,5.06631685,-74.049603234
27,CHOCÓ,27001,QUIBDÓ,Municipio,5.7543229,-76.65015147
27,CHOCÓ,27006,ACANDÍ,Municipio,8.383938499,-77.265602561
27,CHOCÓ,27025,ALTO BAUDÓ,Municipio,5.636740989,-77.084215399
27,CHOCÓ,27050,ATRATO,Municipio,5.525825084,-76.650643569
27,CHOCÓ,27073,BAGADÓ,Municipio,5.503119772,-76.197969065
27,CHOCÓ,27075,BAHÍA SOLANO,Municipio,6.162762775,-77.416535344
27,CHOCÓ,27077,BAJO BAUDÓ,Municipio,4.492865435,-77.082713524
27,CHOCÓ,27099,BOJAYÁ,Municipio,6.474666885,-77.09933025
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Municipio,5.359661967,-76.772556244
27,CHOCÓ,27150,CARMEN DEL DARIÉN,Municipio,7.033646541,-76.974230164
27,CHOCÓ,27160,CÉRTEGUI,Municipio,5.389828229,-76.522642368
27,CHOCÓ,27205,CONDOTO,Municipio,5.070586101,-76.50701751
27,CHOCÓ,27245,EL CARMEN DE ATRATO,Municipio,5.810938364,-76.191894424
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Municipio,4.272940191,-76.987858279
27,CHOCÓ,27361,ISTMINA,Municipio,4.586818665,-77.000907374
27,CHOCÓ,27372,JURADÓ,Municipio,7.103338868,-77.679736621
27,CHOCÓ,27413,LLORÓ,Municipio,5.585101179,-76.385444488
27,CHOCÓ,27425,MEDIO ATRATO,Municipio,6.033880098,-76.673469703
27,CHOCÓ,27430,MEDIO BAUDÓ,Municipio,5.110392243,-76.995930752
27,CHOCÓ,27450,MEDIO SAN JUAN,Municipio,4.621182739,-76.808618427
27,CHOCÓ,27491,NÓVITA,Municipio,4.853386627,-76.618236685
27,CHOCÓ,27493,NUEVO BELÉN DE BAJIRÁ *,Municipio,7.439023,-76.844188
27,CHOCÓ,27495,NUQUÍ,Municipio,5.591359844,-77.330574386
27,CHOCÓ,27580,RÍO IRÓ,Municipio,5.190995015,-76.41996151
27,CHOCÓ,27600,RÍO QUITO,Municipio,5.567533337,-76.811570844
27,CHOCÓ,27615,RIOSUCIO,Municipio,7.375606,-77.35636
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Municipio,4.958741345,-76.280023606
27,CHOCÓ,27745,SIPÍ,Municipio,4.594415157,-76.541944593
27,CHOCÓ,27787,TADÓ,Municipio,5.26610158,-76.331095472
27,CHOCÓ,27800,UNGUÍA,Municipio,8.117281079,-77.10372723
27,CHOCÓ,27810,UNIÓN PANAMERICANA,Municipio,5.281599258,-76.619627455
41,HUILA,41001,NEIVA,Municipio,2.993360046,-75.272362322
41,HUILA,41006,ACEVEDO,Municipio,1.709114446,-75.996641844
41,HUILA,41013,AGRADO,Municipio,2.26975042,-75.716322355
41,HUILA,41016,AIPE,Municipio,3.243441923,-75.276706552
41,HUILA,41020,ALGECIRAS,Municipio,2.49785068,-75.291349457
41,HUILA,41026,ALTAMIRA,Municipio,2.07922808,-75.768582878
41,HUILA,41078,BARAYA,Municipio,3.135423634,-74.957977964
41,HUILA,41132,CAMPOALEGRE,Municipio,2.658666675,-75.329438026
41,HUILA,41206,COLOMBIA,Municipio,3.262763564,-74.785161172
41,HUILA,41244,ELÍAS,Municipio,2.022053305,-75.944305207
41,HUILA,41298,GARZÓN,Municipio,2.172441496,-75.571312425
41,HUILA,41306,GIGANTE,Municipio,2.371781539,-75.516997536
41,HUILA,41319,GUADALUPE,Municipio,1.984394016,-75.696935488
41,HUILA,41349,HOBO,Municipio,2.541654161,-75.447810831
41,HUILA,41357,ÍQUIRA,Municipio,2.691517773,-75.673831406
41,HUILA,41359,ISNOS,Municipio,1.945591321,-76.182047216
41,HUILA,41378,LA ARGENTINA,Municipio,2.156287619,-76.006794511
41,HUILA,41396,LA PLATA,Municipio,2.328076586,-76.001172988
41,HUILA,41483,NÁTAGA,Municipio,2.576066285,-75.786937574
41,HUILA,41503,OPORAPA,Municipio,2.061191362,-76.04110289
41,HUILA,41518,PAICOL,Municipio,2.40689827,-75.72803027
41,HUILA,41524,PALERMO,Municipio,2.914491967,-75.440661177
41,HUILA,41530,PALESTINA,Municipio,1.68458076,-76.147855897
41,HUILA,41548,PITAL,Municipio,2.259601773,-75.831951604
41,HUILA,41551,PITALITO,Municipio,1.848217185,-76.05217643
41,HUILA,41615,RIVERA,Municipio,2.79286115,-75.235368675
41,HUILA,41660,SALADOBLANCO,Municipio,2.100382849,-76.228978708
41,HUILA,41668,SAN AGUSTÍN,Municipio,1.924165493,-76.416565503
41,HUILA,41676,SANTA MARÍA,Municipio,2.926265937,-75.633597855
41,HUILA,41770,SUAZA,Municipio,1.870992095,-75.807984706
41,HUILA,41791,TARQUI,Municipio,2.130280544,-75.875348449
41,HUILA,41797,TESALIA,Municipio,2.526855132,-75.68259642
41,HUILA,41799,TELLO,Municipio,3.030611777,-75.08536553
41,HUILA,41801,TERUEL,Municipio,2.851852692,-75.759889336
41,HUILA,41807,TIMANÁ,Municipio,1.950715226,-75.917576487
41,HUILA,41872,VILLAVIEJA,Municipio,3.287057875,-75.13838292
41,HUILA,41885,YAGUARÁ,Municipio,2.646563339,-75.515926448
44,LA GUAJIRA,44001,RIOHACHA,Municipio,11.242972141,-72.958763152
44,LA GUAJIRA,44035,ALBANIA,Municipio,11.228690485,-72.532096574
44,LA GUAJIRA,44078,BARRANCAS,Municipio,10.948716767,-72.696968794
44,LA GUAJIRA,44090,DIBULLA,Municipio,11.090297147,-73.435687876
44,LA GUAJIRA,44098,DISTRACCIÓN,Municipio,10.925051067,-72.944440273
44,LA GUAJIRA,44110,EL MOLINO,Municipio,10.636696455,-72.8858431
44,LA GUAJIRA,44279,FONSECA,Municipio,10.8283716,-72.801817799
44,LA GUAJIRA,44378,HATONUEVO,Municipio,11.099055817,-72.738424272
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,Municipio,10.4580941,-73.072091927
44,LA GUAJIRA,44430,MAICAO,Municipio,11.381577644,-72.295008177
44,LA GUAJIRA,44560,MANAURE,Municipio,11.605542633,-72.571603922
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,Municipio,10.81311496,-73.086599864
44,LA GUAJIRA,44847,URIBIA,Municipio,11.999719855,-71.748826616
44,LA GUAJIRA,44855,URUMITA,Municipio,10.494702101,-72.986239906
44,LA GUAJIRA,44874,VILLANUEVA,Municipio,10.583647554,-72.975202862
47,MAGDALENA,47001,SANTA MARTA,Municipio,11.121894357,-73.885278551
47,MAGDALENA,47030,ALGARROBO,Municipio,10.253564748,-74.103230272
47,MAGDALENA,47053,ARACATACA,Municipio,10.644908765,-73.879722568
47,MAGDALENA,47058,ARIGUANÍ,Municipio,9.834264955,-74.084600846
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,Municipio,10.313293299,-74.80834413
47,MAGDALENA,47170,CHIVOLO,Municipio,10.099519608,-74.526066666
47,MAGDALENA,47189,CIÉNAGA,Municipio,10.857545516,-74.025004934
47,MAGDALENA,47205,CONCORDIA,Municipio,10.232848013,-74.778101753
47,MAGDALENA,47245,EL BANCO,Municipio,9.114930635,-73.981054905
47,MAGDALENA,47258,EL PIÑÓN,Municipio,10.343109882,-74.678177555
47,MAGDALENA,47268,EL RETÉN,Municipio,10.659616964,-74.325159702
47,MAGDALENA,47288,FUNDACIÓN,Municipio,10.459378178,-73.884065179
47,MAGDALENA,47318,GUAMAL,Municipio,9.248004673,-74.139680847
47,MAGDALENA,47460,NUEVA GRANADA,Municipio,9.735998134,-74.32840222
47,MAGDALENA,47541,PEDRAZA,Municipio,10.154295459,-74.831780906
47,MAGDALENA,47545,PIJIÑO DEL CARMEN,Municipio,9.530748654,-74.144765702
47,MAGDALENA,47551,PIVIJAY,Municipio,10.433033993,-74.412511966
47,MAGDALENA,47555,PLATO,Municipio,9.76945611,-74.601815758
47,MAGDALENA,47570,PUEBLOVIEJO,Municipio,10.847589014,-74.360579422
47,MAGDALENA,47605,REMOLINO,Municipio,10.648603506,-74.581068226
47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,Municipio,10.105330275,-74.264439202
47,MAGDALENA,47675,SALAMINA,Municipio,10.51538178,-74.722969716
47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,Municipio,9.380680272,-74.197979884
47,MAGDALENA,47703,SAN ZENÓN,Municipio,9.306869548,-74.358516443
47,MAGDALENA,47707,SANTA ANA,Municipio,9.503097215,-74.444193806
